date,matchday,home_team,away_team,home_score_full_time,away_score_full_time,home_score_half_time,away_score_half_time,goal_diff,winner,defeat,ref
2023-10-22T14:15:00Z,10,girona,almería,5,2,3,2,3,girona,almería,miguel ortiz arias
2023-10-22T16:30:00Z,10,villarreal,alavés,1,1,0,0,0,draw,draw,jesús gil manzano
2023-10-22T19:00:00Z,10,barça,athletic,1,0,0,0,1,barça,athletic,juan martínez munuera
2023-10-23T19:00:00Z,10,valencia,cádiz cf,2,0,2,0,2,valencia,cádiz cf,pablo gonzález fuertes
2023-10-27T19:00:00Z,11,girona,celta,1,0,0,0,1,girona,celta,isidro díaz de mera
2023-10-28T12:00:00Z,11,almería,las palmas,1,2,0,1,1,las palmas,almería,francisco hernández maeso
2023-10-28T14:15:00Z,11,barça,real madrid,1,2,1,0,1,real madrid,barça,jesús gil manzano
2023-10-28T16:30:00Z,11,mallorca,getafe,0,0,0,0,0,draw,draw,pablo gonzález fuertes
2023-10-28T19:00:00Z,11,cádiz cf,sevilla fc,2,2,2,1,0,draw,draw,césar soto grado
2023-10-29T13:00:00Z,11,real betis,osasuna,2,1,1,0,1,real betis,osasuna,josé sánchez martínez
2023-10-29T15:15:00Z,11,rayo vallecano,real sociedad,2,2,1,1,0,draw,draw,mateo busquets ferrer
2023-10-29T17:30:00Z,11,athletic,valencia,2,2,1,0,0,draw,draw,jorge figueroa vázquez
2023-10-29T20:00:00Z,11,atleti,alavés,2,1,2,0,1,atleti,alavés,alejandro muñiz ruiz
2023-10-30T20:00:00Z,11,granada,villarreal,2,3,2,3,1,villarreal,granada,javier iglesias villanueva
2023-11-03T20:00:00Z,12,las palmas,atleti,2,1,0,0,1,las palmas,atleti,mario melero lópez
2023-11-04T13:00:00Z,12,osasuna,girona,2,4,1,1,2,girona,osasuna,josé munuera montero
2023-11-04T15:15:00Z,12,real betis,mallorca,2,0,1,0,2,real betis,mallorca,miguel ortiz arias
2023-11-04T17:30:00Z,12,celta,sevilla fc,1,1,1,0,0,draw,draw,alejandro hernández hernández
2023-11-04T20:00:00Z,12,real sociedad,barça,0,1,0,0,1,barça,real sociedad,javier alberola rojas
2023-11-05T13:00:00Z,12,alavés,almería,1,0,0,0,1,alavés,almería,juan pulido santana
2023-11-05T15:15:00Z,12,valencia,granada,1,0,1,0,1,valencia,granada,víctor garcía verdura
2023-11-05T17:30:00Z,12,villarreal,athletic,2,3,0,3,1,athletic,villarreal,guillermo cuadra fernández
2023-11-05T20:00:00Z,12,real madrid,rayo vallecano,0,0,0,0,0,draw,draw,juan martínez munuera
2023-11-06T20:00:00Z,12,getafe,cádiz cf,1,0,0,0,1,getafe,cádiz cf,ricardo de burgos
2023-11-10T20:00:00Z,13,athletic,celta,4,3,2,2,1,athletic,celta,juan pulido santana
2023-11-11T13:00:00Z,13,rayo vallecano,girona,1,2,1,1,1,girona,rayo vallecano,pablo gonzález fuertes
2023-11-11T15:15:00Z,13,almería,real sociedad,1,3,0,0,2,real sociedad,almería,isidro díaz de mera
2023-11-11T17:30:00Z,13,osasuna,las palmas,1,1,0,0,0,draw,draw,jorge figueroa vázquez
2023-11-11T17:30:00Z,13,granada,getafe,1,1,1,1,0,draw,draw,alejandro muñiz ruiz
2023-11-11T20:00:00Z,13,real madrid,valencia,5,1,2,0,4,real madrid,valencia,josé sánchez martínez
2023-11-12T15:15:00Z,13,barça,alavés,2,1,0,1,1,barça,alavés,mateo busquets ferrer
2023-11-12T17:30:00Z,13,sevilla fc,real betis,1,1,0,0,0,draw,draw,jesús gil manzano
2023-11-12T20:00:00Z,13,atleti,villarreal,3,1,1,1,2,atleti,villarreal,francisco hernández maeso
2023-11-24T20:00:00Z,14,alavés,granada,3,1,2,0,2,alavés,granada,javier alberola rojas
2023-11-25T13:00:00Z,14,rayo vallecano,barça,1,1,1,0,0,draw,draw,josé munuera montero
2023-11-25T15:15:00Z,14,valencia,celta,0,0,0,0,0,draw,draw,césar soto grado
2023-11-25T17:30:00Z,14,getafe,almería,2,1,2,1,1,getafe,almería,alejandro hernández hernández
2023-11-25T20:00:00Z,14,atleti,mallorca,1,0,0,0,1,atleti,mallorca,juan martínez munuera
2023-11-26T13:00:00Z,14,villarreal,osasuna,3,1,0,0,2,villarreal,osasuna,ricardo de burgos
2023-11-26T15:15:00Z,14,real sociedad,sevilla fc,2,1,2,0,1,real sociedad,sevilla fc,miguel ortiz arias
2023-11-26T17:30:00Z,14,cádiz cf,real madrid,0,3,0,1,3,real madrid,cádiz cf,guillermo cuadra fernández
2023-11-26T20:00:00Z,14,real betis,las palmas,1,0,1,0,1,real betis,las palmas,víctor garcía verdura
2023-11-27T20:00:00Z,14,girona,athletic,1,1,0,0,0,draw,draw,mario melero lópez
2023-11-29T20:00:00Z,13,mallorca,cádiz cf,1,1,1,1,0,draw,draw,javier iglesias villanueva
2023-12-01T20:00:00Z,15,las palmas,getafe,2,0,1,0,2,las palmas,getafe,mateo busquets ferrer
2023-12-02T13:00:00Z,15,girona,valencia,2,1,0,0,1,girona,valencia,javier iglesias villanueva
2023-12-02T15:15:00Z,15,athletic,rayo vallecano,4,0,1,0,4,athletic,rayo vallecano,francisco hernández maeso
2023-12-02T17:30:00Z,15,real madrid,granada,2,0,1,0,2,real madrid,granada,pablo gonzález fuertes
2023-12-02T20:00:00Z,15,osasuna,real sociedad,1,1,1,1,0,draw,draw,juan pulido santana
2023-12-03T13:00:00Z,15,mallorca,alavés,0,0,0,0,0,draw,draw,jorge figueroa vázquez
2023-12-03T15:15:00Z,15,almería,real betis,0,0,0,0,0,draw,draw,alejandro muñiz ruiz
2023-12-03T17:30:00Z,15,sevilla fc,villarreal,1,1,0,0,0,draw,draw,isidro díaz de mera
2023-12-03T20:00:00Z,15,barça,atleti,1,0,1,0,1,barça,atleti,josé sánchez martínez
2023-12-04T20:00:00Z,15,celta,cádiz cf,1,1,0,1,0,draw,draw,jesús gil manzano
2023-12-08T20:00:00Z,16,getafe,valencia,1,0,0,0,1,getafe,valencia,guillermo cuadra fernández
2023-12-09T13:00:00Z,16,alavés,las palmas,0,1,0,1,1,las palmas,alavés,josé munuera montero
2023-12-09T15:15:00Z,16,real betis,real madrid,1,1,0,0,0,draw,draw,césar soto grado
2023-12-09T17:30:00Z,16,villarreal,real sociedad,0,3,0,3,3,real sociedad,villarreal,mario melero lópez
2023-12-09T20:00:00Z,16,mallorca,sevilla fc,1,0,1,0,1,mallorca,sevilla fc,javier alberola rojas
2023-12-10T13:00:00Z,16,atleti,almería,2,1,2,0,1,atleti,almería,ricardo de burgos
2023-12-10T17:30:00Z,16,cádiz cf,osasuna,1,1,1,0,0,draw,draw,juan martínez munuera
2023-12-10T20:00:00Z,16,barça,girona,2,4,1,2,2,girona,barça,isidro díaz de mera
2023-12-11T20:00:00Z,16,granada,athletic,1,1,0,1,0,draw,draw,miguel ortiz arias
2023-12-11T20:00:00Z,16,rayo vallecano,celta,0,0,0,0,0,draw,draw,víctor garcía verdura
2023-12-15T20:00:00Z,17,osasuna,rayo vallecano,1,0,0,0,1,osasuna,rayo vallecano,javier iglesias villanueva
2023-12-16T13:00:00Z,17,celta,granada,1,0,1,0,1,celta,granada,josé sánchez martínez
2023-12-16T15:15:00Z,17,athletic,atleti,2,0,0,0,2,athletic,atleti,jesús gil manzano
2023-12-16T17:30:00Z,17,sevilla fc,getafe,0,3,0,2,3,getafe,sevilla fc,juan pulido santana
2023-12-16T20:00:00Z,17,valencia,barça,1,1,0,0,0,draw,draw,miguel ortiz arias
2023-12-17T13:00:00Z,17,almería,mallorca,0,0,0,0,0,draw,draw,pablo gonzález fuertes
2023-12-17T15:15:00Z,17,real sociedad,real betis,0,0,0,0,0,draw,draw,mateo busquets ferrer
2023-12-17T17:30:00Z,17,las palmas,cádiz cf,1,1,1,0,0,draw,draw,alejandro muñiz ruiz
2023-12-17T20:00:00Z,17,real madrid,villarreal,4,1,2,0,3,real madrid,villarreal,jorge figueroa vázquez
2023-12-18T20:00:00Z,17,girona,alavés,3,0,2,0,3,girona,alavés,francisco hernández maeso
2023-12-19T18:00:00Z,18,rayo vallecano,valencia,0,1,0,0,1,valencia,rayo vallecano,javier alberola rojas
2023-12-19T20:30:00Z,18,atleti,getafe,3,3,1,0,0,draw,draw,josé munuera montero
2023-12-19T20:30:00Z,18,granada,sevilla fc,0,3,0,2,3,sevilla fc,granada,mateo busquets ferrer
2023-12-20T18:00:00Z,18,barça,almería,3,2,1,1,1,barça,almería,guillermo cuadra fernández
2023-12-20T20:30:00Z,18,athletic,las palmas,1,0,0,0,1,athletic,las palmas,juan martínez munuera
2023-12-20T20:30:00Z,18,villarreal,celta,3,2,2,0,1,villarreal,celta,césar soto grado
2023-12-21T18:00:00Z,18,real betis,girona,1,1,0,1,0,draw,draw,ricardo de burgos
2023-12-21T18:00:00Z,18,cádiz cf,real sociedad,0,0,0,0,0,draw,draw,javier iglesias villanueva
2023-12-21T20:30:00Z,18,alavés,real madrid,0,1,0,0,1,real madrid,alavés,isidro díaz de mera
2023-12-21T20:30:00Z,18,mallorca,osasuna,3,2,1,1,1,mallorca,osasuna,mario melero lópez
2023-12-23T15:15:00Z,4,atleti,sevilla fc,1,0,0,0,1,atleti,sevilla fc,unknown
2024-01-02T16:00:00Z,19,getafe,rayo vallecano,0,2,0,1,2,rayo vallecano,getafe,jorge figueroa vázquez
2024-01-02T18:15:00Z,19,real sociedad,alavés,1,1,0,0,0,draw,draw,víctor garcía verdura
2024-01-02T20:30:00Z,19,valencia,villarreal,3,1,2,0,2,valencia,villarreal,jesús gil manzano
2024-01-03T16:00:00Z,19,granada,cádiz cf,2,0,1,0,2,granada,cádiz cf,juan pulido santana
2024-01-03T18:15:00Z,19,celta,real betis,2,1,1,1,1,celta,real betis,miguel ortiz arias
2024-01-03T18:15:00Z,19,real madrid,mallorca,1,0,0,0,1,real madrid,mallorca,alejandro muñiz ruiz
2024-01-03T20:30:00Z,19,girona,atleti,4,3,3,2,1,girona,atleti,alejandro hernández hernández
2024-01-04T16:00:00Z,19,osasuna,almería,1,0,1,0,1,osasuna,almería,césar soto grado
2024-01-04T18:15:00Z,19,sevilla fc,athletic,0,2,0,1,2,athletic,sevilla fc,josé sánchez martínez
2024-01-04T20:30:00Z,19,las palmas,barça,1,2,1,0,1,barça,las palmas,pablo gonzález fuertes
2024-01-12T20:00:00Z,20,sevilla fc,alavés,2,3,0,2,1,alavés,sevilla fc,alejandro hernández hernández
2024-01-13T13:00:00Z,20,las palmas,villarreal,3,0,1,0,3,las palmas,villarreal,javier iglesias villanueva
2024-01-13T15:15:00Z,20,mallorca,celta,1,1,1,1,0,draw,draw,víctor garcía verdura
2024-01-13T17:30:00Z,20,athletic,real sociedad,2,1,2,0,1,athletic,real sociedad,josé munuera montero
2024-01-13T20:00:00Z,20,real betis,granada,1,0,0,0,1,real betis,granada,guillermo cuadra fernández
2024-01-14T13:00:00Z,20,almería,girona,0,0,0,0,0,draw,draw,mateo busquets ferrer
2024-01-14T15:15:00Z,20,cádiz cf,valencia,1,4,1,1,3,valencia,cádiz cf,isidro díaz de mera
2024-01-19T20:00:00Z,21,alavés,cádiz cf,1,0,0,0,1,alavés,cádiz cf,alejandro muñiz ruiz
2024-01-20T13:00:00Z,21,rayo vallecano,las palmas,0,2,0,1,2,las palmas,rayo vallecano,mario melero lópez
2024-01-20T15:15:00Z,21,villarreal,mallorca,1,1,1,0,0,draw,draw,miguel ortiz arias
2024-01-20T17:30:00Z,21,valencia,athletic,1,0,0,0,1,valencia,athletic,juan pulido santana
2024-01-20T20:00:00Z,21,celta,real sociedad,0,1,0,1,1,real sociedad,celta,jorge figueroa vázquez
2024-01-21T13:00:00Z,21,osasuna,getafe,3,2,2,0,1,osasuna,getafe,josé sánchez martínez
2024-01-21T15:15:00Z,21,real madrid,almería,3,2,0,2,1,real madrid,almería,francisco hernández maeso
2024-01-21T17:30:00Z,21,real betis,barça,2,4,0,1,2,barça,real betis,jesús gil manzano
2024-01-21T20:00:00Z,21,girona,sevilla fc,5,1,3,1,4,girona,sevilla fc,pablo gonzález fuertes
2024-01-22T20:00:00Z,21,granada,atleti,0,1,0,0,1,atleti,granada,juan martínez munuera
2024-01-26T20:00:00Z,22,almería,alavés,0,3,0,1,3,alavés,almería,miguel ortiz arias
2024-01-27T13:00:00Z,22,real sociedad,rayo vallecano,0,0,0,0,0,draw,draw,alejandro hernández hernández
2024-01-27T15:15:00Z,22,las palmas,real madrid,1,2,0,0,1,real madrid,las palmas,césar soto grado
2024-01-27T17:30:00Z,22,barça,villarreal,3,5,0,1,2,villarreal,barça,josé munuera montero
2024-01-27T20:00:00Z,22,mallorca,real betis,0,1,0,1,1,real betis,mallorca,javier iglesias villanueva
2024-01-28T13:00:00Z,22,celta,girona,0,1,0,1,1,girona,celta,mario melero lópez
2024-01-28T15:15:00Z,22,cádiz cf,athletic,0,0,0,0,0,draw,draw,mateo busquets ferrer
2024-01-28T17:30:00Z,22,sevilla fc,osasuna,1,1,1,0,0,draw,draw,guillermo cuadra fernández
2024-01-28T20:00:00Z,22,atleti,valencia,2,0,1,0,2,atleti,valencia,ricardo de burgos
2024-01-29T20:00:00Z,22,getafe,granada,2,0,2,0,2,getafe,granada,víctor garcía verdura
2024-01-31T18:00:00Z,20,barça,osasuna,1,0,0,0,1,barça,osasuna,jorge figueroa vázquez
2024-01-31T20:00:00Z,20,atleti,rayo vallecano,2,1,1,1,1,atleti,rayo vallecano,césar soto grado
2024-02-01T20:00:00Z,20,getafe,real madrid,0,2,0,1,2,real madrid,getafe,ricardo de burgos
2024-02-02T20:00:00Z,23,athletic,mallorca,4,0,2,0,4,athletic,mallorca,jorge figueroa vázquez
2024-02-03T13:00:00Z,23,valencia,almería,2,1,2,0,1,valencia,almería,alejandro muñiz ruiz
2024-02-03T15:15:00Z,23,granada,las palmas,1,1,1,0,0,draw,draw,mateo busquets ferrer
2024-02-03T17:30:00Z,23,alavés,barça,1,3,0,1,2,barça,alavés,juan martínez munuera
2024-02-03T20:00:00Z,23,girona,real sociedad,0,0,0,0,0,draw,draw,jesús gil manzano
2024-02-04T13:00:00Z,23,villarreal,cádiz cf,0,0,0,0,0,draw,draw,pablo gonzález fuertes
2024-02-04T15:15:00Z,23,osasuna,celta,0,3,0,2,3,celta,osasuna,javier alberola rojas
2024-02-04T17:30:00Z,23,real betis,getafe,1,1,1,1,0,draw,draw,juan pulido santana
2024-02-04T20:00:00Z,23,real madrid,atleti,1,1,1,0,0,draw,draw,josé sánchez martínez
2024-02-05T20:00:00Z,23,rayo vallecano,sevilla fc,1,2,1,2,1,sevilla fc,rayo vallecano,francisco hernández maeso
2024-02-09T20:00:00Z,24,cádiz cf,real betis,0,2,0,1,2,real betis,cádiz cf,ricardo de burgos
2024-02-10T13:00:00Z,24,alavés,villarreal,1,1,1,1,0,draw,draw,mario melero lópez
2024-02-10T15:15:00Z,24,real sociedad,osasuna,0,1,0,0,1,osasuna,real sociedad,isidro díaz de mera
2024-02-10T17:30:00Z,24,real madrid,girona,4,0,2,0,4,real madrid,girona,juan martínez munuera
2024-02-10T20:00:00Z,24,las palmas,valencia,2,0,0,0,2,las palmas,valencia,guillermo cuadra fernández
2024-02-11T13:00:00Z,24,getafe,celta,3,2,2,0,1,getafe,celta,alejandro hernández hernández
2024-02-11T15:15:00Z,24,mallorca,rayo vallecano,2,1,0,0,1,mallorca,rayo vallecano,josé munuera montero
2024-02-11T17:30:00Z,24,sevilla fc,atleti,1,0,1,0,1,sevilla fc,atleti,javier iglesias villanueva
2024-02-11T20:00:00Z,24,barça,granada,3,3,1,1,0,draw,draw,miguel ortiz arias
2024-02-12T20:00:00Z,24,almería,athletic,0,0,0,0,0,draw,draw,víctor garcía verdura
